direction,layout,addr,floor,url,price,area,visit,style,publish,xiaoqu,lift,year,title,care
 东 , 3室1厅 ,黄石路,低楼层(共17层),https://gz.lianjia.com/ershoufang/GZ0003838940.html,110, 44.14平米 , 共0次带看 , 其他, 14天以前发布,绿地时代云都汇  ,,塔楼 ,绿地时代云都汇 电梯高层 温馨舒适,1人关注 
 北 , 1室0厅 ,黄石路,低楼层(共17层),https://gz.lianjia.com/ershoufang/GZ0003206434.html,88, 44.14平米 , 共0次带看 , 其他, 5个月以前发布,绿地时代云都汇  ,,塔楼 ,绿地云都汇 新装修 电梯中层,26人关注 
 西 , 2室1厅 ,同德围,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003845148.html,160, 56.21平米 , 共0次带看 , 简装 , 10天以前发布,雅怡花园  , 无电梯,1998年建塔楼 ,雅怡花园 电梯精致2房 生活便利,9人关注 
 南 , 1室1厅 ,同德围,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003259173.html,140, 56.14平米 , 共72次带看 , 其他, 4个月以前发布,雅怡花园  , 无电梯,塔楼 ,雅怡花园  生活便利  低层单位,22人关注 
 北 , 2室1厅 ,同德围,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003604146.html,155, 55.3平米 , 共1次带看 , 其他 , 1个月以前发布,雅怡花园  , 无电梯,1998年建塔楼 ,雅怡花园 实用两房 格局方正,14人关注 
 南 , 2室1厅 ,同德围,高楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003572487.html,120, 48平米 , 共5次带看 , 其他 , 2个月以前发布,同德花园同景西街  , 无电梯,1998年建塔楼 ,同德花园 实用两房,64人关注 
 北 , 3室1厅 ,同德围,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003665781.html,185, 83平米 , 共0次带看 , 其他 , 31天以前发布,同德花园同景西街  , 无电梯,1998年建塔楼 ,同德花园 高层三房 间隔方正舒适,20人关注 
 南 , 3室1厅 ,机场路,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003274687.html,205, 100.51平米 , 共0次带看 , 其他 , 4个月以前发布,金印大厦  , 无电梯,1995年建塔楼 ,金印大厦 大三房 家私电齐,28人关注 
 北 , 3室2厅 ,黄石路,高楼层(共28层),https://gz.lianjia.com/ershoufang/GZ0003513184.html,490, 117.41平米 , 共2次带看 , 其他 , 4个月以前发布,祥景花园B区  , 有电梯,2000年建塔楼 ,祥景花园B区 实用三房,1人关注 
 东南 , 3室1厅 ,大金钟,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003931872.html,265, 80.5平米 , 共1次带看 , 其他, 2天以前发布,广园中公安宿舍  ,,1990年建塔楼 ,广园中路 一梯两户  交通方便 大院管理,0人关注 
 南 北 , 3室1厅 ,新市,低楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003894547.html,168, 77平米 , 共3次带看 , 其他 , 5天以前发布,公路局宿舍  , 无电梯,1993年建塔楼 ,机场路 公路局宿舍 大三房,7人关注 
 南 , 2室1厅 ,新市,中楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003786384.html,200, 77.79平米 , 共1次带看 , 简装 , 28天以前发布,公路局宿舍  , 无电梯,1993年建塔楼 ,机场路 公路局宿舍 低层2房,7人关注 
 南 , 3室1厅 ,新市,中楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003203098.html,155, 69平米 , 共15次带看 , 其他 , 5个月以前发布,公路局宿舍  , 无电梯,1993年建塔楼 ,白云区 机场路 公路局宿舍 三房,71人关注 
 北 , 2室1厅 ,新市,低楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003655445.html,207, 83平米 , 共1次带看 , 其他 , 2个月以前发布,公路局宿舍  , 无电梯,1993年建塔楼 ,机场路 公路局宿舍 低层2房,2人关注 
 东南 , 4室2厅 ,金沙洲,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003393794.html,240, 114平米 , 共18次带看 , 其他 , 6个月以前发布,金满花园  , 无电梯,2000年建塔楼 ,金满花园 交通便利 四房两厅,21人关注 
 南 , 1室1厅 ,金沙洲,中楼层(共10层),https://gz.lianjia.com/ershoufang/GZ0003899769.html,95, 35平米 , 共0次带看 , 其他, 4天以前发布,金满花园  , 无电梯,2000年建塔楼 ,金满花园 采光好 一房一厅 户型正,14人关注 
 西北 , 3室2厅 ,金沙洲,高楼层(共10层),https://gz.lianjia.com/ershoufang/GZ0003322265.html,200, 83.55平米 , 共1次带看 , 其他 , 3个月以前发布,金满花园  , 无电梯,塔楼 ,金满苑 实用三房 间隔方正,14人关注 
 西 , 2室1厅 ,金沙洲,中楼层(共10层),https://gz.lianjia.com/ershoufang/GZ0003477200.html,140, 58平米 , 共4次带看 , 其他 , 2个月以前发布,金满花园  , 无电梯,2000年建塔楼 ,金满花园 温馨小两房 户型方正,61人关注 
 南 , 1室1厅 ,金沙洲,中楼层(共10层),https://gz.lianjia.com/ershoufang/GZ0003174153.html,88, 35平米 , 共7次带看 , 其他, 一年前发布,金满花园  , 无电梯,2000年建塔楼 ,金满花园 1房1厅 东南向 低楼层,57人关注 
 东南 , 3室2厅 ,机场路,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003387731.html,380, 115.93平米 , 共0次带看 , 其他, 3个月以前发布,远景工商局宿舍  ,,塔楼 ,远景路 工商局宿舍 专人管理 交通便利,8人关注 
 北 , 3室2厅 ,机场路,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003796318.html,348, 112平米 , 共1次带看 , 精装, 24天以前发布,远景工商局宿舍  ,,塔楼 ,远景路 工商局宿舍 电梯格局方正,4人关注 
 北 , 2室2厅 ,机场路,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003015498.html,259.2, 81平米 , 共5次带看 , 其他, 7个月以前发布,远景工商局宿舍  ,,塔楼 ,方正实用 工商局宿舍 电梯中层,10人关注 
 南 , 2室1厅 ,同德围,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003479813.html,180, 78平米 , 共22次带看 , 其他 , 2个月以前发布,紫竹苑  , 无电梯,1998年建塔楼 ,紫竹苑 实用两房 户型方正,6人关注 
 南 , 2室2厅 ,同德围,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003327177.html,207, 78平米 , 共4次带看 , 其他 , 3个月以前发布,紫竹苑  , 无电梯,1998年建塔楼 ,紫竹苑 实用两房 户型方正,1人关注 
 北 , 2室1厅 ,同德围,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003313093.html,173, 63平米 , 共17次带看 , 其他 , 3个月以前发布,富多来花园一区  , 有电梯,2000年建塔楼 ,富多来花园 电梯2房 间隔方正南向,33人关注 
 东北 , 2室2厅 ,罗冲围,中楼层(共24层),https://gz.lianjia.com/ershoufang/GZ0003243310.html,320, 90.75平米 , 共0次带看 , 其他, 4个月以前发布,金广电大厦  ,,1999年建塔楼 ,金广电 电梯大两房 舒适,2人关注 
 北 , 1室1厅 ,同德围,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003935979.html,95, 38平米 , 共0次带看 , 其他 , 1天以前发布,汇美西苑  , 无电梯,1998年建塔楼 ,汇美西苑 低层1房 通风采光好,4人关注 
 北 , 3室1厅 ,新市,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003295238.html,190, 94.24平米 , 共55次带看 , 简装 , 3个月以前发布,广花五路新市新街  , 无电梯,塔楼 ,新市新街 楼梯中层,240人关注 
 北 , 3室2厅 ,新市,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003299337.html,180, 94.85平米 , 共0次带看 , 简装 , 3个月以前发布,广花五路新市新街  , 无电梯,塔楼 ,新市新街 户型方正  大三房 通风采光好,40人关注 
 北 , 2室1厅 ,同德围,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003514139.html,150, 68.56平米 , 共10次带看 , 简装 , 2个月以前发布,侨德花园西槎路  , 无电梯,1998年建塔楼 ,侨德花园  高层精致2房  生活便利,47人关注 
 南 , 3室1厅 ,同德围,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003318042.html,240, 84.96平米 , 共9次带看 , 其他 , 3个月以前发布,侨德花园西槎路  , 无电梯,1998年建塔楼 ,侨德花园  中层大3房  保养新,7人关注 
 南 , 2室2厅 ,机场路,中楼层(共13层),https://gz.lianjia.com/ershoufang/GZ0003935121.html,245, 87平米 , 共0次带看 , 其他, 2天以前发布,银苑大厦  ,,1998年建塔楼 ,远景路 地段好 电梯2房 住家装修,1人关注 
 东南 , 3室2厅 ,罗冲围,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003283256.html,220, 97平米 , 共0次带看 , 简装 , 10个月以前发布,松溪花园  , 无电梯,塔楼 ,松溪花园 中层单位 实用三房,13人关注 
 西北 , 1室1厅 ,罗冲围,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003934938.html,108, 53.95平米 , 共0次带看 , 其他 , 1天以前发布,松溪花园  , 无电梯,2001年建塔楼 ,松溪花园 光亮1房 厅大阳台大,3人关注 
 南 , 2室2厅 ,罗冲围,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003659847.html,158, 79.03平米 , 共1次带看 , 其他 , 1个月以前发布,松溪花园  , 无电梯,2001年建塔楼 ,松溪花园 宽大两房 低层望江,26人关注 
 东南 , 3室1厅 ,广园路,中楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003267559.html,160, 76平米 , 共25次带看 , 简装 , 9个月以前发布,柯子岭平安西街  , 无电梯,塔楼 ,平安西街 实用三房 中层靓向 旺中带静,9人关注 
 北 , 1室1厅 ,广园路,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003815641.html,176, 54.05平米 , 共0次带看 , 精装 , 4个月以前发布,柯子岭平安西街  , 无电梯,1993年建塔楼 ,柯子岭 平安西街 住家装修 采光通风,1人关注 
 南 , 4室1厅 ,广园路,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003297177.html,150, 67平米 , 共1次带看 , 其他 , 3个月以前发布,柯子岭平安西街  , 无电梯,1993年建塔楼 ,平安西街 高层四房 采光通风,22人关注 
 南 , 2室1厅 ,同德围,高楼层(共15层),https://gz.lianjia.com/ershoufang/GZ0003904124.html,312.5, 82.24平米 , 共7次带看 , 其他 , 4天以前发布,荔雅苑  , 有电梯,1998年建塔楼 ,荔雅苑  电梯楼  舒适2房,2人关注 
 南 , 2室1厅 ,同德围,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0002747763.html,208, 74平米 , 共7次带看 , 其他 , 10个月以前发布,荔雅苑  , 无电梯,1998年建塔楼 ,荔雅苑 温馨两房 间隔方正,31人关注 
 南 , 3室2厅 ,南湖,中楼层(共23层),https://gz.lianjia.com/ershoufang/GZ0003604295.html,580, 138.67平米 , 共0次带看 , 其他 , 1个月以前发布,南湖半山豪庭  , 有电梯,2005年建塔楼 ,南湖半山豪庭 实用三房,5人关注 
 南 , 2室2厅 ,南湖,高楼层(共23层),https://gz.lianjia.com/ershoufang/GZ0003337818.html,435, 111.02平米 , 共0次带看 , 其他 , 3个月以前发布,南湖半山豪庭  , 有电梯,2005年建塔楼 ,南湖半山豪庭 电梯高层 视野宽阔,2人关注 
 北 , 2室1厅 ,机场路,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0002809544.html,235, 76.74平米 , 共1次带看 , 简装 , 9个月以前发布,邮电局宿舍  , 无电梯,1996年建塔楼 ,乐嘉路 飞翔公园地铁 格局方正 精装两房,10人关注 
 北 , 2室1厅 ,黄石路,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003643171.html,140, 60.19平米 , 共10次带看 , 其他, 4个月以前发布,交安大楼  ,,塔楼 ,交安大楼 方正两房,19人关注 
 东 , 2室1厅 ,广园路,高楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003845326.html,246, 77平米 , 共9次带看 , 简装, 31天以前发布,金钟横路  ,,板楼 ,金钟横路 中层两房 格局方正 采光通风好,0人关注 
 南 , 4室2厅 ,广园路,中楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003309226.html,380, 123平米 , 共1次带看 , 其他, 3个月以前发布,金钟横路  ,,板楼 ,金钟横路 电梯两房 交通方便,6人关注 
 南 北 , 3室1厅 ,广园路,中楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003124667.html,230, 74平米 , 共12次带看 , 其他 , 6个月以前发布,金钟横路  , 无电梯,板楼 ,金钟横路 中层两房 格局方正 采光通风好,11人关注 
 南 , 3室2厅 ,同德围,中楼层(共12层),https://gz.lianjia.com/ershoufang/GZ0003198445.html,400, 106平米 , 共2次带看 , 其他 , 9个月以前发布,邦华翠悦湾  , 有电梯,2014年建塔楼 ,翠悦湾 南向 小区管理好 装修漂亮,8人关注 
 南 , 4室2厅 ,同德围,中楼层(共12层),https://gz.lianjia.com/ershoufang/GZ0003661404.html,500, 116.97平米 , 共0次带看 , 其他 , 1个月以前发布,邦华翠悦湾  , 有电梯,塔楼 ,翠悦湾  电梯精致4房  生活便利,1人关注 
 西南 , 2室1厅 ,罗冲围,高楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003042906.html,100, 53平米 , 共14次带看 , 其他 , 7个月以前发布,增槎路榕桂街  , 无电梯,塔楼 ,增槎路 榕桂街 方正实用,166人关注 
 东 , 2室1厅 ,新市,低楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0002933841.html,120, 59平米 , 共140次带看 , 其他 , 一年前发布,机场路新市北街  , 无电梯,板楼 ,新市北街 低层两房 格局正 采光好,282人关注 
 南 , 3室2厅 ,同和,高楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0003783180.html,230, 85.84平米 , 共3次带看 , 其他 , 2个月以前发布,白云山中药厂宿舍  , 无电梯,2011年建塔楼 ,白云山中药厂宿舍 方正三房 中楼层,20人关注 
 南 , 2室1厅 ,机场路,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003257108.html,280, 78平米 , 共26次带看 , 其他 , 4个月以前发布,美景苑  , 有电梯,2008年建塔楼 ,远景路 美景苑 电梯两房 明屋通透,25人关注 
 西 , 2室2厅 ,机场路,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003888534.html,425, 139.25平米 , 共5次带看 , 简装 , 1个月以前发布,美景苑  , 有电梯,2008年建塔楼 ,远景路 美景苑 精品三房格局 靓装修,0人关注 
 西 , 4室2厅 ,机场路,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003280569.html,525, 150平米 , 共1次带看 , 其他 , 4个月以前发布,美景苑  , 有电梯,2008年建塔楼 ,美景苑 方正实用 交通便利,2人关注 
 南 , 2室2厅 ,白云大道北,中楼层(共5层),https://gz.lianjia.com/ershoufang/GZ0003627154.html,580, 221.51平米 , 共8次带看 , 简装 , 一年前发布,白云堡豪苑堡轩径  , 有电梯,1998年建板楼 ,白云堡豪苑 阔气住宅 景观漂亮,8人关注 
 南 北 , 4室2厅 ,白云大道北,中楼层(共5层),https://gz.lianjia.com/ershoufang/GZ0003076944.html,650, 224平米 , 共7次带看 , 其他 , 6个月以前发布,白云堡豪苑堡轩径  , 有电梯,1998年建板楼 ,白云堡豪苑 四房 低层,26人关注 
 南 北 , 4室3厅 ,白云大道北,中楼层(共5层),https://gz.lianjia.com/ershoufang/GZ0002815180.html,700, 235.57平米 , 共3次带看 , 其他 , 11个月以前发布,白云堡豪苑堡轩径  , 有电梯,1998年建板楼 ,白云堡豪苑 四房向南 带车位 有天台,17人关注 
 东南 , 2室1厅 ,机场路,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003921887.html,143, 54.04平米 , 共1次带看 , 其他 , 3天以前发布,蔬果宿舍  , 无电梯,1997年建塔楼 ,蔬果宿舍 东南向 中层实用两房 精装修,5人关注 
 南 , 1室1厅 ,机场路,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0002909695.html,120, 56.8平米 , 共3次带看 , 简装 , 9个月以前发布,蔬果宿舍  , 无电梯,1997年建塔楼 ,机场路  蔬果宿舍 厅出阳台 可改两房,33人关注 
 北 , 2室1厅 ,机场路,中楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003381149.html,120, 48.31平米 , 共14次带看 , 其他 , 2个月以前发布,岗贝路机安宿舍  , 无电梯,塔楼 ,机安宿舍 楼梯中层 实用两房,70人关注 
 南 , 2室2厅 ,机场路,高楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003922548.html,152, 50平米 , 共0次带看 , 其他 , 3天以前发布,岗贝路机安宿舍  , 无电梯,塔楼 ,机安宿舍 精装两房 南向通风,7人关注 
 南 北 , 3室1厅 ,南湖,中楼层(共7层),https://gz.lianjia.com/ershoufang/GZ0003928682.html,255, 97平米 , 共1次带看 , 其他 , 2天以前发布,机电宿舍  , 无电梯,1999年建塔楼 ,同和机电宿舍 精装修,3人关注 
 南 , 2室1厅 ,南湖,中楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0002931428.html,228, 67平米 , 共7次带看 , 简装 , 8个月以前发布,机电宿舍  , 无电梯,1999年建板楼 ,同和机电宿舍 简单装修 出行方便,24人关注 
 北 , 3室2厅 ,同和,低楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0003661412.html,284, 91平米 , 共0次带看 , 其他, 3个月以前发布,旧云东小区  ,,1997年建塔楼 ,云东小区 实用3房 采光通风好,3人关注 
 南 , 2室1厅 ,同和,高楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0003312150.html,230, 79.43平米 , 共0次带看 , 其他, 3个月以前发布,旧云东小区  ,,1997年建塔楼 ,云东小区 南向 配套完善,12人关注 
 南 , 2室1厅 ,机场路,高楼层(共4层),https://gz.lianjia.com/ershoufang/GZ0003330503.html,175, 58.25平米 , 共15次带看 , 其他 , 4个月以前发布,民航小区飞云东街  , 无电梯,板楼 ,民航小区 中层实用两房,30人关注 
 南 , 2室1厅 ,机场路,高楼层(共4层),https://gz.lianjia.com/ershoufang/GZ0002612017.html,150, 57.61平米 , 共0次带看 , 其他 , 一年前发布,民航小区飞云东街  , 无电梯,1995年建板楼 ,楼梯两房 南北对流 交通方便,86人关注 
 南 , 3室1厅 ,白云大道北,中楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0003389423.html,640, 138平米 , 共17次带看 , 其他 , 11个月以前发布,岭南新世界岸芷汀兰  , 无电梯,2001年建板楼 ,岭南新世界 南向大三房 一梯两户 望花园,9人关注 
 南 , 3室2厅 ,白云大道北,高楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0003335578.html,680, 147.89平米 , 共0次带看 , 其他 , 3个月以前发布,岭南新世界岸芷汀兰  , 无电梯,2001年建板楼 ,岭南新世界岸芷汀兰 南向大三房 位置安静,8人关注 
 南 北 , 3室1厅 ,机场路,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003315248.html,150, 74.2平米 , 共4次带看 , 毛坯, 3个月以前发布,聚芳园  ,,2000年建塔楼 ,三元里大道 聚芳园 方正三房 采光通风好,128人关注 
 东 , 3室2厅 ,机场路,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003243982.html,300, 101.85平米 , 共13次带看 , 简装 , 4个月以前发布,岗贝路  , 无电梯,塔楼 ,岗贝路 精致装修 电梯实用三房,6人关注 
 南 , 2室1厅 ,同和,中楼层(共7层),https://gz.lianjia.com/ershoufang/GZ0003598312.html,260, 76平米 , 共0次带看 , 其他 , 1个月以前发布,客车厂宿舍  , 无电梯,1999年建塔楼 ,客车厂宿舍 精装修两房,6人关注 
 东 西 , 6室3厅 ,白云大道北,高楼层(共5层),https://gz.lianjia.com/ershoufang/GZ0003934974.html,1800, 210平米 , 共1次带看 , 其他 , 4天以前发布,云熙雅苑  , 有电梯,2011年建板楼 ,云熙雅苑 品质六房 复式 装修好,1人关注 
 南 北 , 2室1厅 ,机场路,中楼层(共7层),https://gz.lianjia.com/ershoufang/GZ0003936036.html,210, 65平米 , 共2次带看 , 其他 , 刚刚发布,民航小区向云西街  , 无电梯,1995年建塔楼 ,机场东门 精装电梯两房 安静舒适 通风好,3人关注 
 东南 , 4室2厅 ,白云大道南,中楼层(共11层),https://gz.lianjia.com/ershoufang/GZ0003007229.html,650, 140.39平米 , 共12次带看 , 其他 , 7个月以前发布,紫来居  , 有电梯,2005年建塔楼 ,紫来居 电梯四房带主套 精美装修,12人关注 
 南 , 1室1厅 ,白云大道南,中楼层(共11层),https://gz.lianjia.com/ershoufang/GZ0003616774.html,215, 43.07平米 , 共2次带看 , 精装 , 1个月以前发布,紫来居  , 有电梯,2005年建塔楼 ,紫来居 一房一厅 精装南向 位置安静,9人关注 
 东北 , 2室1厅 ,白云大道南,中楼层(共11层),https://gz.lianjia.com/ershoufang/GZ0003288224.html,348.6, 83平米 , 共1次带看 , 简装 , 5个月以前发布,紫来居  , 有电梯,2005年建塔楼 ,两房一厅中等装修交通便利,3人关注 
 东南 , 2室1厅 ,罗冲围,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003837897.html,170, 66.97平米 , 共1次带看 , 其他 , 14天以前发布,增槎路高桥大街  , 无电梯,1990年建塔楼 ,高桥大街 视野开阔 精致两房,4人关注 
 南 , 2室1厅 ,罗冲围,中楼层(共7层),https://gz.lianjia.com/ershoufang/GZ0003839755.html,151, 84平米 , 共2次带看 , 其他 , 2个月以前发布,增槎路高桥大街  , 无电梯,塔楼 ,高桥大街 中层单位 方正实用,11人关注 
 东北 , 5室2厅 ,南湖,低楼层(共5层),https://gz.lianjia.com/ershoufang/GZ0002454157.html,490, 153平米 , 共21次带看 , 其他 , 一年前发布,倚绿山庄柏林半山雅墅  , 有电梯,2000年建塔楼 ,柏林半山雅墅 别墅式洋房 绿化面积高,33人关注 
 南 , 2室2厅 ,新市,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003809133.html,185.2, 74.07平米 , 共1次带看 , 简装 , 3个月以前发布,汇侨新苑  , 无电梯,1996年建塔楼 ,新市 汇侨新苑 中层两房 格局方正实用,2人关注 
 南 北 , 3室1厅 ,桂花岗,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003187020.html,320, 80.09平米 , 共0次带看 , 其他 , 6个月以前发布,梓元岗路  , 无电梯,塔楼 ,梓元岗 实用三房 业主诚意出售,2人关注 
 南 , 3室2厅 ,同和,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003306010.html,310, 95.54平米 , 共0次带看 , 简装, 3个月以前发布,云和花园  ,,2005年建塔楼 ,云和花园 南向高层3房 业主自住,19人关注 
 西 , 3室2厅 ,同和,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003665664.html,280, 76.06平米 , 共0次带看 , 简装, 1个月以前发布,云和花园  ,,2005年建塔楼 ,云和花园 中层光线好 户型方正,1人关注 
 南 北 , 3室1厅 ,广园路,中楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003332533.html,160, 77.49平米 , 共16次带看 , 其他, 3个月以前发布,松柏新村  ,,1986年建塔楼 ,松柏新村 低层三房 南北对流,80人关注 
 南 , 1室1厅 ,机场路,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003623668.html,85, 40.53平米 , 共7次带看 , 其他 , 1个月以前发布,和平大酒店  , 无电梯,1997年建塔楼 ,三元里大道 和平大酒店 1房 采光好,36人关注 
 南 , 3室2厅 ,机场路,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003801749.html,215, 85.28平米 , 共0次带看 , 其他 , 20天以前发布,和平大酒店  , 无电梯,1997年建塔楼 ,三元里大道 实用三房 南向厅出阳台,1人关注 
 西南 , 2室1厅 ,同德围,中楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003329615.html,180, 61平米 , 共4次带看 , 其他 , 3个月以前发布,怡心苑  , 无电梯,2000年建塔楼 ,怡心苑 电梯两房 房型好 户型方正,6人关注 
 西北 , 2室1厅 ,同德围,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003786098.html,110, 42.9平米 , 共0次带看 , 其他 , 22天以前发布,怡心苑  , 无电梯,2000年建塔楼 ,怡心苑 温馨两房 户型方正,17人关注 
 东南 , 1室1厅 ,石井,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003899522.html,72, 40.11平米 , 共2次带看 , 简装 , 5天以前发布,祥兴楼  , 无电梯,1995年建塔楼 ,祥兴楼 正规一房,17人关注 
 南 , 2室2厅 ,石井,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003661137.html,182, 103.87平米 , 共0次带看 , 简装 , 1个月以前发布,祥兴楼  , 无电梯,1995年建塔楼 ,祥兴楼高楼层两房出售,4人关注 
 南 , 2室1厅 ,机场路,中楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0003265752.html,246.6, 82.17平米 , 共16次带看 , 其他, 4个月以前发布,广顺花园  ,,1995年建板楼 ,乐嘉路 春暖花园 实用两房 配套成熟,15人关注 
 南 , 2室2厅 ,机场路,高楼层(共6层),https://gz.lianjia.com/ershoufang/GZ0003318176.html,280, 97.72平米 , 共17次带看 , 其他, 4个月以前发布,广顺花园  ,,1995年建板楼 ,乐嘉路 实用两房 配套成熟,10人关注 
 东 , 2室1厅 ,罗冲围,低楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003195869.html,140, 71.13平米 , 共17次带看 , 简装, 7个月以前发布,增槎路涌边东街  ,,塔楼 ,涌边东街 交通便利 通风采光,77人关注 
 东南 , 4室2厅 ,金沙洲,低楼层(共11层),https://gz.lianjia.com/ershoufang/GZ0003283477.html,370, 124平米 , 共0次带看 , 其他, 3个月以前发布,万科四季花城悦山美筑  ,,塔楼 ,万科四季花城 户型方正 安静舒适,1人关注 
 256.5平米 , 双拼别墅 ,金沙洲,,https://gz.lianjia.com/ershoufang/GZ0003119536.html,850, 6室2厅 , 共4次带看 , 南 北 , 6个月以前发布,恒大御景半岛玉兰湖   , 其他 ,1层2008年建暂无数据 ,金沙恒大御景 别墅3层 花园150平米,16人关注 
 南 北 , 4室2厅 ,新市,高楼层(共12层),https://gz.lianjia.com/ershoufang/GZ0003052792.html,578, 144.48平米 , 共3次带看 , 其他 , 10个月以前发布,白云骏景家园骏盈轩  , 有电梯,2003年建塔楼 ,白云骏景家园 方正四房 格局方正实用,5人关注 
 南 , 2室1厅 ,同德围,中楼层(共8层),https://gz.lianjia.com/ershoufang/GZ0003397567.html,140, 53平米 , 共0次带看 , 其他 , 5个月以前发布,同德花园同雅北街  , 无电梯,1998年建塔楼 ,同德花园 舒适两房 室内面积实用,12人关注 
 南 , 2室1厅 ,沙太南,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003393474.html,200, 75.19平米 , 共2次带看 , 简装 , 2个月以前发布,燕塘工业园小区  , 无电梯,1990年建塔楼 ,燕塘工业园 南向两房 装修保养好,39人关注 
 东南 , 3室1厅 ,沙太南,高楼层(共9层),https://gz.lianjia.com/ershoufang/GZ0003825368.html,280, 96平米 , 共0次带看 , 简装 , 3个月以前发布,燕塘工业园小区  , 有电梯,1990年建塔楼 ,燕塘工业园 沙太路住家舒适三房 诚售,0人关注 
 256.74平米 , 独栋别墅 ,金沙洲,,https://gz.lianjia.com/ershoufang/GZ0003844544.html,900, 4室2厅 , 共2次带看 , 西南 , 4个月以前发布,恒大御景半岛紫杉湖   , 毛坯 ,1层2008年建暂无数据 ,恒大御景半岛别墅 毛坯 自由装修,3人关注 
 256平米 , 独栋别墅 ,金沙洲,,https://gz.lianjia.com/ershoufang/GZ0003278548.html,800, 4室2厅 , 共3次带看 , 南 , 3个月以前发布,恒大御景半岛紫杉湖   , 其他 ,1层2008年建暂无数据 ,恒大御景半岛 成熟小区 生活方便,7人关注 
