direction,layout,addr,floor,url,price,area,visit,style,xiaoqu,year,title
北,1室0厅,黄埔区府,高楼层/共33层,https://gz.lianjia.com/ershoufang/GZ0003126357.html,155,33.38平米,0,精装,金碧领秀国际,2007年建/塔楼,满五年 金碧领秀 精致装修 中高层
北,1室1厅,黄埔区府,高楼层/共33层,https://gz.lianjia.com/ershoufang/GZ0003655604.html,160,35平米,0,精装,金碧领秀国际,2007年建/塔楼,恒大金碧领秀 证过五年唯一 无抵押
西,8室1厅,番禺市桥,独栋/共1层,https://gz.lianjia.com/ershoufang/GZ0003033929.html,135,160平米,0,其他,市新路,未知年建/暂无数据,蔡一村 八房出售 独栋楼
北,1室1厅,白云同和,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003277122.html,155,50平米,0,简装,云东小区,1997年建/塔楼,云东小区 实用一房 采光通风好
东南,2室2厅,番禺沙湾,低楼层/共17层,https://gz.lianjia.com/ershoufang/GZ0003636988.html,186,77.52平米,0,其他,水韵蓝湾南区,2010年建/塔楼,水韵蓝湾 格局方正  东南向
南,2室2厅,黄埔开发区,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003284825.html,150,77平米,0,简装,普晖村,1996年建/塔楼,普晖村 温馨两房 户型方正
北,2室1厅,增城新塘,低楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0002833891.html,155,76平米,0,其他,新塘新世界花园嘉乐苑,未知年建/板楼,新世界花园 两房 底楼层
北,2室2厅,番禺沙湾,低楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003572213.html,178,76.49平米,0,简装,汇景大道,未知年建/塔楼,汇景大道 交通便利 低楼层
北,2室2厅,番禺市桥,高楼层/共13层,https://gz.lianjia.com/ershoufang/GZ0003766143.html,165,74平米,0,精装,石基城市花园,1993年建/塔楼,石基城市花园 金丰阁 中高楼层精致两房
南,2室2厅,白云南湖,低楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003370261.html,199,77.74平米,0,简装,白云山制药厂后山宿舍,2000年建/塔楼,白云山制药厂后山宿舍 实用两房 采光好
南,3室1厅,番禺市桥,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003639809.html,180,79.4平米,0,其他,江南新村,1998年建/塔楼,江南新村 低楼层 实用三房
北,3室1厅,番禺市桥,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003242731.html,162,73.4平米,0,精装,桥福园,2000年建/塔楼,三房一厅出售，户型方正 实用
北,2室1厅,增城新塘,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003803140.html,155,58平米,0,精装,碧桂园凤凰城凤仪苑,2002年建/塔楼,凤仪苑  小两房  精致装修
东 西,2室2厅,黄埔区府,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003844890.html,150,53.24平米,0,简装,港湾路55号大院,未知年建/塔楼,港湾路小区 中层两房 黄埔大沙地地铁
南,2室1厅,白云白云大道北,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003841433.html,150,56.29平米,0,其他,新兴白云花园乐居南街,1999年建/塔楼,新兴白云花园 南向 两房
西南,1室1厅,白云同和,低楼层/共15层,https://gz.lianjia.com/ershoufang/GZ0003301973.html,150,47.82平米,0,其他,擎山苑,2005年建/塔楼,擎山苑 电梯一房 安静看花园 交通方便
南,3室2厅,白云白云大道北,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003760112.html,197,85平米,0,其他,新兴白云花园乐居南街,1999年建/塔楼,白云花园 实用2房 交通便利
北,3室2厅,番禺大石,低楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0002225955.html,190,103平米,0,其他,朝阳西路,未知年建/塔楼,周边配套成熟 中层精装三房 南北通透
南 北,3室2厅,花都旧区,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003385786.html,160,105平米,0,其他,宜华居,未知年建/塔楼,宜华居 透气采光足 交通便利
南 北,3室2厅,番禺市桥,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003340903.html,198,109.7平米,0,其他,园丰小区,1998年建/塔楼,园丰小区 玻玛框架 中等楼层
南,3室1厅,番禺市桥,高楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0002225831.html,168,115平米,0,简装,工业路3街,未知年建/塔楼,工业路，三房出售
西北,3室2厅,番禺市桥,高楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003309295.html,190,107平米,0,简装,华苑楼,2000年建/塔楼,市桥华苑楼 温馨三房
南 北,3室2厅,番禺市桥,高楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0002808269.html,198,114平米,0,其他,禺秀园,未知年建/塔楼,禺秀园居家3房 采光通透 生活便利
南 北,3室2厅,增城新塘,中楼层/共5层,https://gz.lianjia.com/ershoufang/GZ0003895279.html,170,100平米,0,其他,亚太新城富华苑,未知年建/塔楼,亚太新城 富华苑 实用三房
北,3室2厅,增城新塘,中楼层/共28层,https://gz.lianjia.com/ershoufang/GZ0003828292.html,185,108.9平米,0,其他,城市家园,未知年建/塔楼,城市家园 高层大三房 交通购物方便
南 北,3室2厅,番禺市桥,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003839273.html,160,104平米,0,简装,丽景花园,1995年建/塔楼,丽景花园大三房 户型方正
北,3室1厅,番禺大石,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003191045.html,160,102.38平米,0,其他,城东路,未知年建/塔楼,富丽家园 格局方正 交通便利 采光好
南,3室2厅,番禺市桥,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003798179.html,179,108平米,0,其他,西城花园,1998年建/塔楼,西城花园三房 格局方正
北,3室2厅,增城新塘,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0002621764.html,180,107平米,0,其他,新康花园康乐苑,未知年建/塔楼,新康花园 3房2阳台 安静望花园
北,3室2厅,黄埔开发区,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003340173.html,185,103平米,0,其他,南屏苑,未知年建/塔楼,南屏苑 中间楼层大三房 宽敞舒适
南 北,3室2厅,花都铁路西,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0002919055.html,152.9,101.88平米,0,其他,艺景明苑,2005年建/塔楼,艺景明苑3房2厅出售
南,4室2厅,番禺市桥,高楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003234471.html,190,117.1平米,0,简装,鸿基花园,1999年建/塔楼,鸿基花园 四房
西,3室2厅,番禺市桥,高楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003316863.html,195,111平米,0,简装,富华园,2002年建/塔楼,富华园 温馨三房
南,3室2厅,番禺沙湾,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0002570988.html,180,107.25平米,0,简装,桥南路绣品大街,未知年建/塔楼,番禺南郊绣品大街 南向实用三房出售
南,3室2厅,番禺市桥,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003241511.html,173,118.7平米,0,其他,西城路,未知年建/板楼,西城路 中楼层 配套成熟
南 北,3室2厅,番禺市桥,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003796585.html,198,102.4平米,0,其他,大北路侨联大街,未知年建/塔楼,侨联大街 保养新 框架结构 低楼层
南,3室2厅,番禺市桥,高楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003604519.html,188,119.7平米,0,其他,华苑楼,2000年建/塔楼,市桥地铁口精装3房实价出售。
南,3室2厅,番禺市桥,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0002942754.html,168,111.1平米,0,其他,港禺坊电脑城,未知年建/塔楼,港禺坊电脑城 三房
南,3室2厅,番禺市桥,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003260088.html,162,114.3平米,0,其他,环城东路,未知年建/塔楼,环城中路 精装 三室出售
东南,3室2厅,白云南湖,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0002771620.html,180,112平米,0,其他,荔苑公寓,2000年建/塔楼,荔苑公寓 方正3房 环境适宜
南,3室2厅,番禺市桥,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003638111.html,172,112平米,0,简装,港禺坊电脑城,1995年建/塔楼,怡乐园港禺坊 三房
西,2室1厅,白云机场路,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003119937.html,168,84.19平米,0,简装,安居园,1993年建/塔楼,机场路安居园 大三房 交通便利配套
南,2室2厅,增城新塘,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003767556.html,150,85平米,0,其他,新康花园康乐苑,未知年建/塔楼,新康花园 南向两房
西,2室1厅,黄埔区府,低楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003513295.html,195,85平米,0,简装,港湾路,1995年建/塔楼,港湾路 精装两房 光线好
南,2室2厅,番禺市桥,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003512661.html,160,80平米,0,精装,江南商住城,2000年建/塔楼,实用两房 采光好
东南,3室2厅,番禺市桥,低楼层/共32层,https://gz.lianjia.com/ershoufang/GZ0003839722.html,198,83.68平米,0,其他,侨基花园,1998年建/塔楼,侨基花园 电梯3房 装修保养好
东南,2室2厅,番禺市桥,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003566347.html,180,88.2平米,0,毛坯,丹桂园,2003年建/塔楼,丹桂园 实用两房
南,3室2厅,番禺市桥,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003758475.html,152,94平米,0,精装,清河西路,未知年建/塔楼,清河西路 精致三房
东南,3室2厅,番禺市桥,中楼层/共19层,https://gz.lianjia.com/ershoufang/GZ0003810057.html,180,91平米,0,其他,梅山大厦,2002年建/塔楼,梅山大厦 电梯高层 普通装修
南,3室2厅,番禺市桥,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003889363.html,185,95.83平米,0,其他,华侨城,1994年建/塔楼,华侨城 实用三房 低楼层 保养好
东北,3室2厅,番禺市桥,中楼层/共32层,https://gz.lianjia.com/ershoufang/GZ0003532126.html,185,83.68平米,0,其他,侨基花园,1998年建/塔楼,侨基花园 电梯3房 证过5年
南,2室2厅,番禺市桥,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003750971.html,158,83.3平米,0,其他,禺丰园二期,1996年建/塔楼,禺丰园 实用两房
东南,3室2厅,番禺沙湾,中楼层/共12层,https://gz.lianjia.com/ershoufang/GZ0003797182.html,168,81.6平米,0,其他,泰昌大厦,2004年建/塔楼,电梯三房 东南向 中间楼层
南 北,2室2厅,增城永和,高楼层/共34层,https://gz.lianjia.com/ershoufang/GZ0003923888.html,150,85平米,0,其他,金地荔湖城公园上城,未知年建/塔楼,金地公园上城 南北对流 精装高层两居
南,3室2厅,番禺市桥,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003659807.html,190,120.4平米,0,其他,瑞和园,2002年建/塔楼,瑞和园 采光好 实用三房
南,4室2厅,花都花东镇,中楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0003119451.html,185,144平米,0,其他,富力金港城,2012年建/塔楼,富力金港城 精装修四房
南 北,5室2厅,番禺市桥,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0002876247.html,175,147平米,0,其他,西丽路西环大街,未知年建/塔楼,西环大街 南向精装三房 户型方正
南 北,3室2厅,番禺沙湾,高楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0002598905.html,150,147平米,0,毛坯,荷景花园一区,未知年建/塔楼,沙湾 荷景花园 精致四房 格局实用采光好
北,3室2厅,花都花东镇,低楼层/共15层,https://gz.lianjia.com/ershoufang/GZ0003649533.html,175,127平米,0,其他,富力金港城,2012年建/塔楼,富力金港城 精装大三房
南,5室2厅,番禺大石,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003239701.html,188,134平米,0,简装,富丽家园桔芳园,1995年建/塔楼,大石桔芳园5房两厅 实用户型
南,3室2厅,增城永和,低楼层/共26层,https://gz.lianjia.com/ershoufang/GZ0003077186.html,180,129.29平米,0,其他,金地荔湖城环山路,未知年建/塔楼,金地荔湖城 毛坯3房 看房方便
南,3室2厅,增城荔城,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003851099.html,158.8,127平米,0,其他,宏景小区,未知年建/板楼,宏景小区 中间楼层 南向3房
南 北,3室2厅,花都旧区,高楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003850660.html,175,121平米,0,其他,美力倚晴居,未知年建/塔楼,美力倚晴居 高层 实用三房
南,3室2厅,花都旧区,中楼层/共19层,https://gz.lianjia.com/ershoufang/GZ0003305714.html,180,126.19平米,0,其他,永发大厦,未知年建/塔楼,永发大厦 电梯3房
南,2室2厅,番禺市桥,高楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003342020.html,180,120平米,0,其他,平康路,未知年建/暂无数据,市桥 平康路 交通便利 大两房 送天台
南,3室2厅,番禺沙湾,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003251849.html,176.3,135.6平米,0,其他,荷景花园二区,1995年建/塔楼,荷景花园 三房出售 户型方正
南,4室2厅,增城新塘,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003656561.html,159.6,133平米,0,其他,太平洋花园,未知年建/塔楼,太平洋花园 精装大四房
南,3室2厅,番禺市桥,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003650867.html,195,129.1平米,0,其他,禺丰园二期,1996年建/塔楼,禺丰园 3房 户型方正
南,4室2厅,番禺市桥,高楼层/共5层,https://gz.lianjia.com/ershoufang/GZ0003838691.html,170,123平米,0,其他,西堤路,未知年建/板楼,西堤路 实用四房
南,4室2厅,番禺市桥,高楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0002913148.html,168,136平米,0,简装,万丰路,未知年建/板楼,园丰小区 户型方正 采光好
东南,3室2厅,番禺沙湾,低楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003732763.html,182,121.74平米,0,其他,荷景花园沙湾翠园东一街,未知年建/塔楼,沙湾低楼层三房 居住舒适
南,3室2厅,番禺市桥,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003833638.html,180,129.4平米,0,其他,西丽路西环大街,未知年建/塔楼,西环大街 南向三房 户型方正
南,4室2厅,番禺市桥,低楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003922282.html,188,122.8平米,0,其他,大北路侨联大街,未知年建/板楼,侨联大街 低层单位 楼梯楼
南,5室0厅,番禺市桥,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003792099.html,170,121.89平米,0,其他,金碧园,1999年建/塔楼,捷进西路 金碧园
北,1室2厅,黄埔区府,低楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0002961501.html,210,51.25平米,0,精装,金港花园,2000年建/塔楼,金港花园 两房一厅 厅直出 户型方正
西南,2室2厅,番禺华南,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003151935.html,280,80平米,0,精装,华南碧桂园漾翠苑,2001年建/塔楼,华南碧桂园 漾翠苑两房两厅 诚意出售
南 北,3室2厅,番禺市桥,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0002600257.html,275,119平米,0,其他,康裕园,1993年建/塔楼,康裕园精装三房 地铁1.5公里 省级**
北,4室2厅,番禺祈福,中楼层/共5层,https://gz.lianjia.com/ershoufang/GZ0003851831.html,295,108.9平米,0,其他,祈福新村青怡居,1995年建/板楼,祈福新村青怡居 大四房 户型方正中间楼层
东南,4室2厅,番禺市桥,低楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003284268.html,255,118平米,0,精装,桥福园,2000年建/塔楼,桥华楼四房出售，户型方正实用
北,3室2厅,番禺市桥,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003254448.html,258,109平米,0,其他,东华花园,2004年建/塔楼,东华花园，温馨三房，安静舒适。
北,3室2厅,增城新塘,高楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003239944.html,235,104.85平米,0,其他,碧桂园凤凰城凤仪苑,2002年建/塔楼,凤仪苑 温馨三房 新装修
东北,3室2厅,番禺市桥,高楼层/共28层,https://gz.lianjia.com/ershoufang/GZ0002988169.html,250,108平米,0,其他,鸿城花园,2000年建/塔楼,鸿城花园 高层三房 离市桥地铁490米
北,4室2厅,番禺祈福,高楼层/共5层,https://gz.lianjia.com/ershoufang/GZ0003394548.html,268,108.9平米,0,其他,祈福新村青怡居,1995年建/板楼,祈福新村青怡居 实用大四房 交楼标准
北,3室2厅,增城新塘,中楼层/共27层,https://gz.lianjia.com/ershoufang/GZ0003601627.html,270,101平米,0,精装,金泽豪庭,2009年建/塔楼,金泽豪庭 精装三房 高层 方便看
南,3室2厅,增城新塘,低楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003577929.html,260,103.9平米,0,精装,新塘新世界花园嘉华苑,未知年建/塔楼,新世界嘉华苑 一楼带花园南向三房 精装修
南 北,3室2厅,番禺市桥,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003814186.html,250,110平米,0,简装,北丽园九街,1995年建/塔楼,北丽园三房 高楼层，装修好，交通方便
南,3室2厅,增城永和,中楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0003647919.html,200,110平米,0,其他,太阳城巧克力,2013年建/塔楼,太阳城巧克力 精装三房 保养新 交通便利
南,4室2厅,番禺市桥,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003027723.html,280,112平米,0,简装,东怡新区东雅园,2000年建/板楼,东怡新区 三楼中间楼层 正南向房源
东,3室2厅,黄埔区府,高楼层/共13层,https://gz.lianjia.com/ershoufang/GZ0002236708.html,210,105平米,0,精装,祥辉广场,2000年建/塔楼,祥辉广场 中装中层 电梯三房
南,3室2厅,增城新塘,低楼层/共24层,https://gz.lianjia.com/ershoufang/GZ0003772177.html,275,105平米,0,其他,碧桂园凤凰城凤锦苑,2002年建/塔楼,凤凰城凤锦苑   南向三房  位置安静
东 西,3室2厅,番禺市桥,低楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003502850.html,285,119.5平米,0,精装,东怡新区东雅园,2000年建/塔楼,东雅园低层大三房，东向格局方正采光好
南,2室2厅,番禺市桥,中楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0003186028.html,278,102平米,0,精装,鑫润花园,2002年建/塔楼,鑫润花园 电梯三房 精装修未入住过
东,3室2厅,番禺沙湾,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003835320.html,276,101平米,0,其他,番禺海伦堡御院,2005年建/板楼,海伦堡御院 大3房 格局方正
南,3室2厅,白云南湖,高楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003750954.html,280,97.4平米,0,其他,白云山制药厂前山宿舍,1995年建/塔楼,白云山制药厂前山宿舍 户型方正南北对流
东南,3室2厅,番禺洛溪,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0002947381.html,235.6,124平米,0,简装,吉祥北园,1993年建/塔楼,吉祥北园 实用三房 配套完善 交通便利
南,4室2厅,增城永和,低楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003666147.html,240,154平米,0,其他,金地荔湖城15度洋房,未知年建/塔楼,金地荔湖城 精装四房
南,5室2厅,番禺市桥,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0002791232.html,260,159.5平米,0,简装,北丽园十街,1995年建/塔楼,北丽园 五房出售 户型方正
南,4室2厅,番禺市桥,高楼层/共16层,https://gz.lianjia.com/ershoufang/GZ0003560641.html,260,155.4平米,0,其他,升平大厦,1996年建/塔楼,升平大厦 精装4房
北,5室2厅,增城新塘,低楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0002833170.html,270,174.45平米,0,其他,新塘新世界花园,未知年建/塔楼,新世界花园 复式五房 带花园
南,5室2厅,花都铁路西,低楼层/共3层,https://gz.lianjia.com/ershoufang/GZ0002656296.html,290,150.96平米,0,其他,天马河国际公馆,2009年建/塔楼,天马河公馆 地铁口物业 南向望花园
南 北,4室2厅,番禺市桥,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003241650.html,280,151.9平米,0,其他,康泰花园,1999年建/塔楼,番禺市桥 康泰花园 复式四房 旺中带静
南,4室2厅,番禺市桥,中楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003191880.html,268,146平米,0,其他,西城花园十二街,1998年建/塔楼,西城花园 电梯四房 户型方正 采光充足
南,4室2厅,花都旧区,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003142145.html,235,175.9平米,0,其他,杏林花园,未知年建/塔楼,杏林花园 南北对流 格局好 采光好
南,3室2厅,番禺市桥,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003103175.html,220,156平米,0,其他,祺康园,1996年建/塔楼,祺康园 少有放盘 南向
南,3室2厅,番禺市桥,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003245741.html,230,144.7平米,0,简装,西城花园六街,1998年建/塔楼,西城花园 交通方便 社区配套成熟
南,5室2厅,花都铁路西,高楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003397088.html,270,186平米,0,简装,翠华花园,2006年建/塔楼,翠华花园 复式南向四房
东南,4室2厅,花都铁路西,中楼层/共27层,https://gz.lianjia.com/ershoufang/GZ0003149287.html,288.5,144.25平米,0,其他,祈福万景峰,未知年建/塔楼,祈福万景峰 户型端正
南 北,4室2厅,增城新塘,中楼层/共5层,https://gz.lianjia.com/ershoufang/GZ0003819668.html,259.5,173平米,0,其他,新康花园新怡苑,未知年建/塔楼,新康花园康怡苑 舒适四房
东,5室2厅,番禺沙湾,高楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003006671.html,258,172.7平米,0,其他,金沙湾花园,2007年建/塔楼,金沙湾，复式
南,4室3厅,增城新塘,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003338274.html,245,145.17平米,0,简装,新康花园康乐苑,未知年建/塔楼,新康花园康乐苑 复式南向 带大阳台
西,3室2厅,增城新塘,低楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003848475.html,285,149平米,0,精装,碧桂园凤凰城凤盈苑,2002年建/塔楼,凤凰城 凤盈苑 精致装修 大三房
南,9室4厅,番禺市桥,独栋/共1层,https://gz.lianjia.com/ershoufang/GZ0003164943.html,240,241.87平米,0,其他,大北路,未知年建/暂无数据,大北独栋别墅 位置安静
南 北,3室2厅,番禺市桥,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0002299589.html,220,145平米,0,其他,西城花园五街,1998年建/塔楼,西城花园 采光好 格局方正 交通方便
南,4室2厅,增城新塘,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003082991.html,228,145平米,0,其他,新康花园康怡苑,未知年建/塔楼,新康花园康怡苑 南北对流 精装四房
东 西,3室2厅,增城新塘,中楼层/共22层,https://gz.lianjia.com/ershoufang/GZ0003218551.html,290,147平米,0,精装,翡翠绿洲森林半岛,2011年建/塔楼,翡翠绿洲森林半岛 3室2厅 290万
西,3室2厅,增城新塘,高楼层/共23层,https://gz.lianjia.com/ershoufang/GZ0002818386.html,288,146.78平米,0,毛坯,翡翠绿洲森林半岛,2011年建/塔楼,翡翠绿洲 森林半岛 高层望花园 大三房
南,4室2厅,增城新塘,中楼层/共12层,https://gz.lianjia.com/ershoufang/GZ0003923124.html,210,175.02平米,0,精装,广发大厦,未知年建/塔楼,新塘广发大厦  南向大四房 自住保养好
南 北,4室2厅,增城新塘,中楼层/共5层,https://gz.lianjia.com/ershoufang/GZ0003517635.html,200,143平米,0,其他,新康花园康怡苑,未知年建/塔楼,新康花园精装修大四房，居住舒适
南 北,3室2厅,番禺亚运城,低楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003152493.html,280,140平米,0,其他,保利公馆2010亚奥南苑,未知年建/板楼,保利公馆南苑 大户型南北对流
南 北,3室2厅,番禺市桥,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003888651.html,220,122平米,0,其他,市桥东苑小区德丰大街,未知年建/塔楼,东苑小区 楼梯中层 方正明亮 交通方便
南,3室2厅,番禺市桥,低楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0002815371.html,278,127平米,0,其他,东方白云花园,2002年建/板楼,东方白云花园 三房 精装修 保养好
南,4室2厅,番禺沙湾,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003880301.html,280,129.3平米,0,其他,番禺华景新城,1999年建/塔楼,华景新城 精致大四房 南向 采光好
南,3室2厅,番禺市桥,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003841458.html,295,125.3平米,0,其他,东怡新区东雅园,2000年建/塔楼,东怡新区 三房南向出售 通风好
西,3室2厅,增城新塘,低楼层/共17层,https://gz.lianjia.com/ershoufang/GZ0002832848.html,288,123平米,0,其他,翡翠绿洲育才阳光苑,2011年建/塔楼,翡翠绿洲 育才阳光苑 精装大三房
南,4室2厅,番禺市桥,高楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003276181.html,245,122.85平米,0,其他,桥福园,2000年建/板楼,桥福园桥逸居出售，户型方正实用
南,3室2厅,番禺市桥,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003274619.html,288,136平米,0,精装,怡乐园,1994年建/板楼,怡乐园 三房户型 户型方正 南北对流
南 北,4室2厅,增城新塘,中楼层/共12层,https://gz.lianjia.com/ershoufang/GZ0003813294.html,249,121平米,0,精装,广州海伦堡,未知年建/塔楼,广州海伦堡 欧洲园林风小区 精装电梯三房
西北,4室2厅,增城新塘,高楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0002996286.html,260,137平米,0,其他,碧桂园凤凰城凤仪苑,2002年建/塔楼,凤凰城凤仪苑 高层复式 大家庭居住
东南,3室2厅,白云人和,中楼层/共14层,https://gz.lianjia.com/ershoufang/GZ0003660286.html,291.2,126.62平米,0,其他,流溪半岛,未知年建/塔楼,流溪半岛 精装3房出售 采光通风好
南 北,3室2厅,增城新塘,高楼层/共26层,https://gz.lianjia.com/ershoufang/GZ0003825985.html,288,126平米,0,其他,金泽豪庭,2007年建/塔楼,金泽 南北对流三房 高层视野好
西,3室2厅,增城新塘,中楼层/共17层,https://gz.lianjia.com/ershoufang/GZ0003237276.html,280,125平米,0,其他,翡翠绿洲育才阳光苑,2011年建/塔楼,翡翠绿洲 育才阳光 精致3房
南,4室2厅,增城新塘,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003232282.html,250,140.8平米,0,其他,新塘新世界花园,未知年建/塔楼,新塘新世界嘉慧苑 南向大三房 带储物间
东北,4室2厅,增城新塘,高楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0002964068.html,285,136.93平米,0,简装,碧桂园凤凰城凤仪苑,2002年建/塔楼,凤凰城凤仪苑经典四房
东北,3室2厅,白云同和,高楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0003824081.html,330,52平米,0,其他,合一国际,2006年建/塔楼,合一国际 复式实用三房 高层望花园
西南,3室2厅,番禺华南,低楼层/共23层,https://gz.lianjia.com/ershoufang/GZ0003899227.html,380,98平米,0,精装,广州雅居乐花园一尺山居,2010年建/塔楼,广州雅居乐花园 一尺山居西南向三房
东北,3室2厅,白云南湖,高楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003077343.html,318,106平米,0,其他,春晖闲庭,2004年建/塔楼,春晖闲庭 方正3房 望花园 装修保养好
西北,3室2厅,番禺华南,中楼层/共7层,https://gz.lianjia.com/ershoufang/GZ0003591778.html,470,133平米,0,精装,华南碧桂园翠宏台,2001年建/塔楼,翠宏台 带入户花园 可改四房
南,5室2厅,番禺华南,高楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003763920.html,420,169平米,0,精装,南国奥林匹克花园北奥二路,2006年建/板楼,南国奥园 大复式 配套成熟
东南,4室2厅,增城新塘,中楼层/共29层,https://gz.lianjia.com/ershoufang/GZ0003273144.html,390,145平米,0,其他,东方名都,2013年建/塔楼,东方名都 复式四房 毛坯 高楼层
